sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204962006,Gear Up - 3 Items,4370205474955,31404937838731,Gear Up - 3 Items
764204961993,Gear Up - 2 Items,4370205311115,3140493770765,Gear Up - 2 Items
764204806164,Boss Babe - 2 Items,4171973099659,30330213269643,Boss Babe - 2 Items
