sku,product_title,shopify_product_id,shopify_variant_id,product_collection
79999999,Ellie Picks - 2 Items,4.57573E+12,3.24447E+13,Ellie Picks - 2 Items
79999998,Ellie Picks - 3 Items,4.57574E+12,3.24448E+13,Ellie Picks - 3 Items
79999997,Ellie Picks - 5 Items,3.24448E+13,3.24448E+13,Ellie Picks - 5 Items
