sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204268207,Street Smarts - 3 Items,1607819821107,15609316769843,Street Smarts - 3 Items
764204268177,Street Smarts - 5 items,1607819886643,15609316868147,Street Smarts - 5 Items
