sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204378258,Brooklyn - 3 Items,2339789013050,22838717349946,Brooklyn - 3 Items
764204378302,Brooklyn - 5 Items,2339790127162,22838722691130,Brooklyn - 5 Items
