sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204966554,Berry Crush - 2 Items,4366057209914,31248692936762,Berry Crush - 2 Items
764204966561,Berry Crush - 3 Items,4366057406522,31248693231674,Berry Crush - 3 Items
764204966578,Berry Crush - 5 Items,4366057963578,31248694116410,Berry Crush - 5 Items
