sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934247885,Summer Sunset - 2 Items,4489681862714,31732241072186,Summer Sunset - 2 Items
745934247892,Summer Sunset - 3 Items,4489682452538,31732244119610,Summer Sunset - 3 Items
745934247908,Summer Sunset - 5 Items,4489685401658,31732267810874,Summer Sunset - 5 Items
