sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934094755,Hidden Gem - 2 Items,4382369808442,31286819258426,Hidden Gem - 2 Items
745934094779,Hidden Gem - 3 Items,4382369906746,31286819389498,Hidden Gem - 3 Items
745934094786,Hidden Gem - 5 Items,4382370824250,31286821617722,Hidden Gem - 5 Items
