sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204777402,English Fog - 2 Items,2514830327866,23712133414970,English Fog - 2 Items
764204777273,English Fog - 3 Items,2514830491706,23712133742650,English Fog - 3 Items
764204777365,English Fog - 5 Items,2514830852154,23712134037562,English Fog - 5 Items
