sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934135342,Making Moves - 2 Items,4398463418426,31325705470010,Making Moves - 2 Items
745934135403,Making Moves - 3 Items,4398463516730,31325705797690,Making Moves - 3 Items
745934135410,Making Moves - 5 Items,4398463877178,31325706190906,Making Moves - 5 Items
