sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934094854,Cupids Kiss - 2 Items,4382377443386,31286835347514,Cupids Kiss - 2 Items
745934094861,Cupids Kiss - 3 Items,4382378229818,31286836363322,Cupids Kiss - 3 Items
745934094878,Cupids Kiss - 5 Items,4382378360890,31286836920378,Cupids Kiss - 5 Items
