sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204442003,Adventure Time - 3 Items,2477581697082,23473462411322,Adventure Time - 3 Items
764204442041,Adventure Time - 5 Items,2477581795386,23473462706234,Adventure Time - 5 Items
