sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204222841,Vinyasa Vibes - 3 Items,1828555587642,17896965603386,Vinyasa Vibes - 3 Items
764204222933,Vinyasa Vibes - 5 Items,1828550213690,17896820342842,Vinyasa Vibes - 5 Items
