sku,product_title,shopify_product_id,shopify_variant_id,product_collection
79999999,Ellie Picks - 2 Items,4575733743755,32444735389835,Ellie Picks - 2 Items
79999998,Ellie Picks - 3 Items,4575735087243,32444760555659,Ellie Picks - 3 Items
79999997,Ellie Picks - 5 Items,4575735382155,32444765667467,Ellie Picks - 5 Items
