sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204966615,City Limits - 2 Items,4366060453946,31248699523130,City Limits - 2 Items
764204966622,City Limits - 3 Items,4366061174842,31248702373946,City Limits - 3 Items
764204966639,City Limits - 5 Items,4366066024506,31248717217850,City Limits - 5 Items
