sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934415284,Purple Haze - 2 Items,4574052548666,32081319755834,Purple Haze - 2 Items
745934415291,Purple Haze - 3 Items,4574053400634,32081323819066,Purple Haze - 3 Items
745934415307,Purple Haze - 5 Items,4574054285370,32081325490234,Purple Haze - 5 Items
