prod_id_key,prod_id_value,next_month_prod_id,prepaid
Tough Luxe - 5 Items Auto renew,1778635964474,2372783145018,f
Power Surge - 3 Items,1719715201082,2372782751802,f
Power Surge - 5 Items,1719710810170,2372783145018,f
Power Surge - 3 Items Auto renew,1778644779066,2372782751802,f
Power Surge - 5 items Auto renew,1778643304506,2372783145018,f
Vinyasa Vibes - 3 Items,1401707069491,2372782751802,f
Vinyasa Vibes - 5 Items,1401707135027,2372783145018,f
Vinyasa Vibes - 3 Items Auto renew,1828595367994,2372782751802,f
Vinyasa Vibes - 5 Items Auto renew,1828594090042,2372783145018,f
Give Me Zen - 3 Items,1828557127738,2372782751802,f
Give Me Zen - 5 Items,1828556308538,2372783145018,f
Give Me Zen - 3 Items Auto renew,1828596514874,2372782751802,f
Give Me Zen - 5 Items Auto renew,1828595990586,2372783145018,f
Love and Light - 3 Items,1828559061050,2372782751802,f
Love and Light - 5 Items,1828558078010,2372783145018,f
Love and Light - 3 Items Auto renew,1828598218810,2372782751802,f
Love and Light - 5 Items Auto renew,1828596645946,2372783145018,f
Think Pink - 3 Items,1918032609338,2372782751802,f
Think Pink - 5 Items,1918033133626,2372783145018,f
Think Pink - 3 Items Auto renew,1930401415226,2372782751802,f
Think Pink - 5 Items Auto renew,1924814274618,2372783145018,f
Lounge Life - 3 Items,1918047453242,2372782751802,f
Lounge Life - 5 Items,1918045159482,2372783145018,f
Lounge Life - 3 Items Auto renew,1924849664058,2372782751802,f
Lounge Life - 5 Items Auto renew,1930396663866,2372783145018,f
Street Dreams - 3 Items,1918042636346,2372782751802,f
Street Dreams  - 5 Items,1918039687226,2372783145018,f
Street Dreams - 3 Items Auto renew,1924806180922,2372782751802,f
Street Dreams - 5 Items Auto renew,1924801101882,2372783145018,f
Alt 3 Months,9175678162,2372783145018,t
Vinyasa Vibes Sept Collection,1828555587642,2372782751802,f
Vinasa Vibes alt 2,1828550213690,2372782751802,f
Wrap Me Up - 3 Items,2076469657658,2372782751802,f
Wrap me Up - 5 Items,2076477653050,2372783145018,f
Wrap Me Up - 3 Items Auto renew,2089102573626,2372782751802,f
Wrap Me Up - 5 Items Auto renew,2089102114874,2372783145018,f
Color Theory - 3 Items,2076342452282,2372782751802,f
Color Theory - 5 Items,2076357886010,2372783145018,f
Color Theory - 3 Items Auto renew,2089364193338,2372782751802,f
Color Theory - 5 Items Auto renew,2089098313786,2372783145018,f
Wine & Roses - 3 Items,2076495052858,2372782751802,f
Wine & Roses - 5 Items,2076520939578,2372783145018,f
Wine & Roses - 3 Items Auto renew,2092149178426,2372782751802,f
Wine & Roses - 5 Items Auto renew,2092150227002,2372783145018,f
Street Smarts - 3 Items,2154512613434,2372782751802,f
Street Smarts - 5 items,2144938426426,2372783145018,f
Street Smarts - 3 Items  Auto renew,2156332908602,2372782751802,f
Street Smarts - 5 items  Auto renew,2188207980602,2372783145018,f
Street Smarts 2 - 3 Items,2188530778170,2372782751802,f
Street Smarts 2 - 5 items,2188532875322,2372783145018,f
Street Smarts 2 - 3 Items  Auto renew,2196272807994,2372782751802,f
Street Smarts 2 - 5 items  Auto renew,2188543328314,2372783145018,f
Snug Life - 3 Items,2163296698426,2372782751802,f
Snug Life - 5 Items,2154515857466,2372783145018,f
