count,product_title,shopify_product_id
4,Adventure Time - 3 Items,2477581697082
10,English Fog - 3 Items,2514830491706
1,English Fog - 5 Items,2514830852154
3,Mauve Muse - 3 Items,2294123954234
4,Power of Pink - 3 Items,2514826788922
2,Sangria Splash - 3 Items,2457952845882
2,Sparkling Onyx - 2 Items,2514843631674
5,Sparkling Onyx - 3 Items,2514843762746
1,Ultraviolet - 2 Items,2514832261178
13,Ultraviolet - 3 Items,2514833440826
1,Ultraviolet - 5 Items,2514833866810
2,Victory Lap - 3 Items,2372782751802
1,Wild Heart - 2 Items,2496309329978
6,Wild Heart - 3 Items,2494104535098
7,Wildflower - 3 Items,2477581959226
62,,
