prod_id_key,prod_id_value,next_month_prod_id,prepaid
Back To Basics - 3 Items,4408141643834,4366061174842,f
Back To Basics - 5 Items,4408142102586,4366066024506,f
Bahama Babe - 2 Items,4399644442682,4366060453946,f
Bahama Babe - 3 Items,4399644639290,4366061174842,f
Berry Crush - 2 Items,4366057209914,4366060453946,f
Blue Skies - 2 Items,4398406959162,4366060453946,f
Blue Skies - 3 Items,4398408073274,4366061174842,f
Blue Skies - 5 Items,4398409089082,4366066024506,f
Clean Slate - 2 Items,4373264597050,4366060453946,f
Dream On - 3 Items,4408153833530,4366061174842,f
Dream On - 5 Items,4408154161210,4366066024506,f
Ellie Picks - 2 Items,4399742615610,4366060453946,f
Ellie Picks - 3 Items,4399742746682,4366061174842,f
Ellie Picks - 5 Items,4399742910522,4366066024506,f
Floral Bliss - 2 Items,4320724910138,4366060453946,f
Floral Bliss - 3 Items,4320725106746,4366061174842,f
Floral Bliss - 5 Items,4320726024250,4366066024506,f
Glow Getter - 3 Items,4408155701306,4366061174842,f
Glow Getter - 5 Items,4408176607290,4366066024506,f
Hidden Gem - 2 Items,4382369808442,4366060453946,f
Kaleidoscope - 3 Items,4408154718266,4366061174842,f
Kaleidoscope - 5 Items,4408154980410,4366066024506,f
Making Moves - 2 Items,4398463418426,4366060453946,f
Making Moves - 5 Items,4398463877178,4366066024506,f
Matcha Cha Cha - 3 Items,4408142463034,4366061174842,f
Matcha Cha Cha - 5 Items,4408153047098,4366066024506,f
Queen Vibes - 2 Items,4399738388538,4366066024506,f
Show Your Stripes - 2 Items,4320727367738,4366060453946,f
Show Your Stripes - 3 Items,4320729464890,4366061174842,f
Under The Radar - 2 Items,4398464499770,4366060453946,f
Under The Radar - 3 Items,4398464565306,4366061174842,f
Violet Rhapsody - 3 Items,4408177164346,4366061174842,f
Violet Rhapsody - 5 Items,4408177918010,4366066024506,f
Wave Runner - 2 Items,4399737405498,4366060453946,f
