sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934482859,Winter Bloom - 2 Items,4601238618170,32178526224442,Winter Bloom - 2 Items
745934482866,Winter Bloom - 3 Items,4601239044154,32178526617658,Winter Bloom - 3 Items
745934482873,Winter Bloom - 5 Items,4601239699514,32178527174714,Winter Bloom - 5 Items
