sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204961900,Floral Bliss - 2 Items,4370204491915,31404936659083,Floral Bliss - 2 Items
764204961917,Floral Bliss - 3 Items,4370204688523,31404936822923,Floral Bliss - 3 Items
764204961924,Floral Bliss - 5 Items,4370204852363,31404937019531,Floral Bliss - 5 Items
