sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204392186,Victory Lap - 3 Items,2372782751802,23010748465210,Victory Lap - 3 Items
764204392230,Victory Lap - 5 Items,2372783145018,23010749579322,Victory Lap - 5 Items
