sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204962082,Good Karma - 2 Items,4320736772154,31031910563898,Good Karma - 2 Items
764204962099,Good Karma - 3 Items,4320757153850,31031970627642,Good Karma - 3 Items
764204962105,Good Karma - 5 Items,4320757973050,31031972200506,Good Karma - 5 Items
