sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934624532,Wildlife - 2 Items,6561710506042,39310498529338,Wildlife - 2 Items
745934624549,Wildlife - 3 Items,6561711292474,39310499872826,Wildlife - 3 Items
745934624556,Wildlife - 5 Items,6561713193018,39310501937210,Wildlife - 5 Items
