sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934606644,Spring Fling - 2 Items,6549343567930,39279582773306,Spring Fling - 2 Items
745934606651,Spring Fling - 3 Items,6549344452666,39279586148410,Spring Fling - 3 Items
745934606668,Spring Fling - 5 Items,6549345566778,39279590539322,Spring Fling - 5 Items
