sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204316106,Street Smarts 2 - 3 Items,2188530778170,21898925211706,Street Smarts 2 - 3 Items
764204316090,Street Smarts 2 - 5 items,2188532875322,21898956111930,Street Smarts 2 - 5 Items
