prod_id_key,prod_id_value,next_month_prod_id,prepaid
3 MONTHS,23729012754,4489685401658,t
3 Months - 2 Items,2506238492730,4489681862714,t
3 Months - 3 Items,2209786298426,4489682452538,t
3 Months - 5 Items,2209789771834,4489685401658,t
3 Months - 5 Items,2209786298426,4489685401658,t
