sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934606675,Sassy Sol - 2 Items,6549346058298,39279590998074,Sassy Sol - 2 Items
745934606682,Sassy Sol - 3 Items,6549346222138,39279591424058,Sassy Sol - 3 Items
745934606699,Sassy Sol - 5 Items,6549354119226,39279626747962,Sassy Sol - 5 Items
