sku,product_title,shopify_product_id,shopify_variant_id,product_collection
79999999997,Ellie Picks - 2 Items,4399742615610,31328301023290,Ellie Picks - 2 Items
79999999999,Ellie Picks - 3 Items,4399742746682,31328301121594,Ellie Picks - 3 Items
79999999998,Ellie Picks - 5 Items,4399742910522,31328301482042,Ellie Picks - 5 Items
