sku,product_title,shopify_product_id,shopify_variant_id,product_collection
745934320779,Urban Instinct - 2 Items,4541675896890,31913276112954,Urban Instinct - 2 Items
745934320786,Urban Instinct - 3 Items,4541676093498,31913279422522,Urban Instinct - 3 Items
745934320793,Urban Instinct - 5 Items,4541677895738,31913279717434,Urban Instinct - 5 Items
