id,subscription_id,address_id,customer_id,created_at,updated_at,next_charge_scheduled_at,cancelled_at,product_title,price,quantity,status,shopify_product_id,shopify_variant_id,sku,order_interval_unit,order_interval_frequency,charge_interval_frequency,order_day_of_month,order_day_of_week,raw_line_item_properties,synced_at,expire_after_specific_number_charges
6547,8187262,5597881,1956853,10/16/17 19:09,12/30/17 15:57,1/30/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}]",,0
6665,8111362,5552134,5759791,10/13/17 17:18,12/12/17 7:55,1/13/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
7674,7680156,5241126,5448969,10/1/17 12:29,12/13/17 2:48,1/25/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
7941,7610331,5204289,5410458,9/28/17 22:19,12/10/17 20:22,1/28/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
8103,7572923,5184497,5389694,9/27/17 18:18,12/13/17 19:42,1/27/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""M""}]",,0
8127,7565004,5179581,5384451,9/27/17 12:59,12/11/17 13:55,1/27/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
8436,7397547,5071749,5273466,9/21/17 10:46,12/15/17 1:57,1/21/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XS""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""XS""}]",,0
8492,7372039,5054707,5255359,9/20/17 8:51,12/15/17 9:16,1/21/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""M""}]",,0
10346,6931534,4750750,4939660,8/31/17 22:41,12/8/17 15:03,1/30/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""XS""}, {""name"": ""sports-jacket"", ""value"": ""XS""}]",,0
10448,6879280,4712131,4898410,8/30/17 8:06,12/29/17 11:02,1/30/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
