sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204473625,Namaste & Slay - 2 Items,2496309723194,23597124714554,Namaste & Slay - 2 Items
764204472413,Namaste & Slay - 3 Items,2494106861626,23579315077178,Namaste & Slay - 3 Items
764204472468,Namaste & Slay - 5 Items,2494107156538,23579316584506,Namaste & Slay - 5 Items
