sku,product_title,shopify_product_id,shopify_variant_id,product_collection
764204392278,Good Intentions - 3 Items,2405031280698,23158885384250,Good Intentions - 3 Items
764204392322,Good Intentions - 5 Items,2405031477306,23158885974074,Good Intentions - 5 Items
